,Zip_simple,tot_accidents
17195,44680,3
17196,15144,3
17197,28349,3
17198,47358,3
17199,88220,3
17200,26679,3
17201,27018,3
17202,31037,3
17203,23109,3
17204,52327,3
17205,22436,3
17206,99371,3
17207,98174,3
17208,45764,3
17209,83213,3
17210,12516,3
17211,69163,3
17212,12187,3
17213,72824,3
17214,84518,3
17215,13053,3
17216,47280,3
17217,42376,3
17218,54102,3
17219,85603,3
17220,48242,3
17221,98647,3
17222,41074,3
17223,27925,3
17224,88264,3
17225,48878,3
17226,15534,3
17227,24579,3
17228,54436,3
17229,46040,3
17230,13731,3
17231,88130,3
17232,23079,3
17233,43554,3
17234,98643,3
17235,99137,3
17236,67748,3
17237,14733,3
17238,62059,3
17239,45746,3
17240,36030,3
17241,14032,3
17242,12093,3
17243,16511,3
17244,01741,3
17245,13655,3
17246,74361,3
17247,85640,3
17248,36509,3
17249,81410,3
17250,80819,3
17251,27830,3
17252,59442,3
17253,28363,3
17254,35044,3
17255,61078,3
17256,18925,3
17257,41174,3
17258,37880,3
17259,46165,3
17260,92401,3
17261,77836,3
17262,56385,3
17263,54821,3
17264,12786,3
17265,67672,3
17266,54750,3
17267,75572,3
17268,36776,3
17269,14028,3
17270,15412,3
17271,76550,3
17272,47174,3
17273,65714,3
17274,84408,3
17275,43540,3
17276,21053,3
17277,87750,3
17278,24370,3
17279,24530,3
17280,45612,3
17281,18037,3
17282,44628,3
17283,36316,3
17284,83650,3
17285,53012,3
17286,67013,3
17287,76033,3
17288,17086,3
17289,38485,3
17290,37323,3
17291,25425,3
17292,48324,3
17293,12023,3
17294,76067,3
17295,44040,3
17296,64501,3
17297,36742,3
17298,53522,3
17299,83872,3
17300,14065,3
17301,27959,3
17302,45685,3
17303,96014,3
17304,70733,3
17305,35586,3
17306,46030,3
17307,47515,3
17308,17255,3
17309,75143,3
17310,13650,3
17311,44429,3
17312,74653,3
17313,51631,3
17314,35023,3
17315,31806,3
17316,25986,3
17317,21163,3
17318,45362,3
17319,62917,3
17320,31555,3
17321,72927,3
17322,56232,3
17323,01366,3
17324,16114,3
17325,33019,3
17326,74538,3
17327,43968,3
17328,45896,3
17329,18612,3
17330,96034,3
17331,88339,3
17332,46705,3
17333,76442,3
17334,24580,3
17335,81040,3
17336,46721,3
17337,54564,3
17338,31735,3
17339,26273,3
17340,15617,3
17341,59024,3
17342,71024,3
17343,76059,3
17344,60145,3
17345,50672,3
17346,49617,3
17347,82937,3
17348,47352,3
17349,12779,3
17350,04970,3
17351,01247,3
17352,43749,3
17353,54498,3
17354,24077,3
17355,28689,3
17356,79745,3
17357,47590,3
17358,83333,3
17359,12466,3
17360,45301,3
17361,04920,3
17362,12548,3
17363,56251,3
17364,36278,3
17365,04294,3
17366,05846,3
17367,98381,3
17368,07755,3
17369,39350,3
17370,73048,3
17371,74848,3
17372,48360,3
17373,27807,3
17374,37137,3
17375,49795,3
17376,46012,3
17377,62262,3
17378,15046,3
17379,75969,3
17380,03741,3
17381,52530,3
17382,39730,3
17383,68841,3
17384,25825,3
17385,39347,3
17386,88230,3
17387,79084,3
17388,12116,3
17389,87025,3
17390,44666,3
17391,66749,3
17392,05859,3
17393,46582,3
17394,82716,3
17395,55974,3
17396,23976,3
17397,51632,3
17398,28768,3
17399,50220,3
17400,54408,3
17401,49006,3
17402,71643,3
17403,47904,3
17404,13796,3
17405,01050,3
17406,15762,3
17407,73096,3
17408,10535,3
17409,77517,3
17410,76639,3
17411,01375,3
17412,06612,3
17413,83542,3
17414,50142,3
17415,68418,3
17416,04085,3
17417,60941,3
17418,49721,3
17419,49338,3
17420,48625,3
17421,56162,3
17422,13459,3
17423,03282,3
17424,20688,3
17425,87528,3
17426,37150,3
17427,18705,3
17428,46567,3
17429,98358,3
17430,24061,3
17431,56571,3
17432,27559,3
17433,47640,3
17434,85624,3
17435,68430,3
17436,71801,3
17437,31566,3
17438,38567,3
17439,79730,3
17440,16255,3
17441,35176,3
17442,68044,3
17443,24216,3
17444,03906,3
17445,38477,3
17446,50561,3
17447,28470,3
17448,52076,3
17449,14726,3
17450,25103,3
17451,15352,3
17452,26264,3
17453,08750,3
17454,24348,3
17455,23405,3
17456,13605,3
17457,55087,3
17458,45148,3
17459,17835,3
17460,70589,3
17461,71770,3
17462,83839,3
17463,54416,3
17464,77612,3
17465,44047,3
17466,27818,3
17467,03868,3
17468,83868,3
17469,18977,3
17470,88418,3
17471,14804,3
17472,54632,3
17473,54003,3
17474,19503,3
17475,18465,3
17476,40068,3
17477,50434,3
17478,35459,3
17479,28090,3
17480,61564,3
17481,63645,3
17482,54140,3
17483,64113,3
17484,66209,3
17485,27244,3
17486,61254,3
17487,49712,3
17488,54742,3
17489,24217,3
17490,45634,3
17491,53517,3
17492,37882,3
17493,69166,3
17494,04472,3
17495,28682,3
17496,58554,3
17497,43986,3
17498,78052,3
17499,61854,3
17500,28372,3
17501,18058,3
17502,74016,3
17503,65669,3
17504,04084,3
17505,82222,3
17506,38858,3
17507,68405,3
17508,16050,3
17509,61081,3
17510,52249,3
17511,38220,3
17512,28469,3
17513,27871,3
17514,43723,3
17515,63019,3
17516,70343,3
17517,28739,3
17518,35983,3
17519,51029,3
17520,14718,3
17521,79371,3
17522,72601,3
17523,45317,3
17524,51234,3
17525,52352,3
17526,49303,3
17527,71040,3
17528,30473,3
17529,72058,3
17530,83226,3
17531,76049,3
17532,37886,3
17533,75639,3
17534,43902,3
17535,48610,3
17536,14489,3
17537,66526,3
17538,45684,3
17539,47842,3
17540,56657,3
17541,27503,3
17542,92119,3
17543,01521,3
17544,35576,3
17545,61884,3
17546,53036,3
17547,36451,3
17548,63101,3
17549,56041,3
17550,72010,3
17551,54412,3
17552,45767,3
17553,22432,3
17554,16662,3
17555,39176,3
17556,45620,3
17557,03812,3
17558,27865,3
17559,66524,3
17560,03835,3
17561,98846,3
17562,04091,3
17563,12942,3
17564,08221,3
17565,79097,3
17566,46615,3
17567,43778,3
17568,06262,3
17569,61032,3
17570,86043,3
17571,83543,3
17572,62842,3
17573,14143,3
17574,15410,3
17575,39175,3
17576,18930,3
17577,72121,3
17578,48017,3
17579,70344,3
17580,73089,3
17581,27233,3
17582,17776,3
17583,16863,3
17584,43533,3
17585,72417,3
17586,61552,3
17587,76389,3
17588,61257,3
17589,38469,3
17590,53526,3
17591,34228,3
17592,46794,3
17593,47637,3
17594,08554,3
17595,30818,3
17596,79404,3
17597,44010,3
17598,50858,3
17599,71742,3
17600,30633,3
17601,30733,3
17602,92233,2
17603,79764,2
17604,99116,2
17605,62237,2
17606,47264,2
17607,61367,2
17608,27011,2
17609,87729,2
17610,03870,2
17611,18077,2
17612,13083,2
17613,38855,2
17614,24133,2
17615,59410,2
17616,21541,2
17617,84001,2
17618,61910,2
17619,75567,2
17620,71295,2
17621,37825,2
17622,52777,2
17623,16023,2
17624,58440,2
17625,72434,2
17626,19930,2
17627,68701,2
17628,61048,2
17629,32163,2
17630,49440,2
17631,46743,2
17632,75558,2
17633,72342,2
17634,45760,2
17635,25270,2
17636,24473,2
17637,49969,2
17638,17052,2
17639,71416,2
17640,26412,2
17641,34705,2
17642,30413,2
17643,67140,2
17644,15083,2
17645,59351,2
17646,55603,2
17647,96123,2
17648,12768,2
17649,65237,2
17650,03860,2
17651,54548,2
17652,38641,2
17653,77807,2
17654,39897,2
17655,04956,2
17656,54737,2
17657,79031,2
17658,54610,2
17659,52324,2
17660,39192,2
17661,92253,2
17662,95389,2
17663,62082,2
17664,50551,2
17665,46613,2
17666,47586,2
17667,79415,2
17668,43006,2
17669,62807,2
17670,12451,2
17671,54121,2
17672,79092,2
17673,18636,2
17674,38645,2
17675,42320,2
17676,42728,2
17677,21545,2
17678,16424,2
17679,06442,2
17680,72034,2
17681,11948,2
17682,06081,2
17683,32831,2
17684,65287,2
17685,53805,2
17686,85941,2
17687,59750,2
17688,28442,2
17689,15049,2
17690,31626,2
17691,15725,2
17692,72348,2
17693,33849,2
17694,47116,2
17695,54017,2
17696,27832,2
17697,27109,2
17698,05672,2
17699,51240,2
17700,60966,2
17701,43917,2
17702,59467,2
17703,66073,2
17704,56281,2
17705,75410,2
17706,25285,2
17707,15357,2
17708,59827,2
17709,05872,2
17710,71846,2
17711,13648,2
17712,84311,2
17713,70356,2
17714,15474,2
17715,62286,2
17716,53574,2
17717,04020,2
17718,28040,2
17719,52535,2
17720,78363,2
17721,72675,2
17722,75462,2
17723,04735,2
17724,75166,2
17725,01747,2
17726,71079,2
17727,03752,2
17728,30808,2
17729,14530,2
17730,48621,2
17731,14878,2
17732,16727,2
17733,54425,2
17734,70342,2
17735,28463,2
17736,66083,2
17737,62626,2
17738,25107,2
17739,43535,2
17740,02568,2
17741,16829,2
17742,28357,2
17743,38878,2
17744,27972,2
17745,18216,2
17746,31756,2
17747,30816,2
17748,69130,2
17749,61327,2
17750,04281,2
17751,44445,2
17752,25427,2
17753,22971,2
17754,48651,2
17755,52353,2
17756,62084,2
17757,36258,2
17758,05663,2
17759,75561,2
17760,82922,2
17761,60422,2
17762,14836,2
17763,59915,2
17764,54479,2
17765,62803,2
17766,74501,2
17767,16239,2
17768,51036,2
17769,54772,2
17770,45308,2
17771,17929,2
17772,20742,2
17773,43115,2
17774,79561,2
17775,36732,2
17776,64474,2
17777,97544,2
17778,59644,2
17779,54974,2
17780,43548,2
17781,53543,2
17782,27806,2
17783,03890,2
17784,21930,2
17785,76687,2
17786,47528,2
17787,78046,2
17788,57543,2
17789,56224,2
17790,05758,2
17791,22729,2
17792,64779,2
17793,27883,2
17794,19501,2
17795,42171,2
17796,14025,2
17797,74352,2
17798,62374,2
17799,98944,2
17800,19529,2
17801,28347,2
17802,58481,2
17803,12439,2
17804,80468,2
17805,83014,2
17806,13788,2
17807,65043,2
17808,79336,2
17809,17060,2
17810,56023,2
17811,03048,2
17812,55613,2
17813,13861,2
17814,30634,2
17815,18845,2
17816,04758,2
17817,01033,2
17818,62501,2
17819,26444,2
17820,13656,2
17821,31831,2
17822,58059,2
17823,14757,2
17824,23806,2
17825,21036,2
17826,22972,2
17827,70538,2
17828,13665,2
17829,78580,2
17830,85637,2
17831,03886,2
17832,12485,2
17833,70435,2
17834,82213,2
17835,08071,2
17836,42455,2
17837,24102,2
17838,32445,2
17839,04490,2
17840,49033,2
17841,93962,2
17842,48873,2
17843,85724,2
17844,55977,2
17845,87710,2
17846,50162,2
17847,16942,2
17848,87537,2
17849,53820,2
17850,49326,2
17851,66406,2
17852,44611,2
17853,30730,2
17854,35254,2
17855,62551,2
17856,64451,2
17857,99109,2
17858,31821,2
17859,56592,2
17860,01072,2
17861,14755,2
17862,06481,2
17863,54872,2
17864,59053,2
17865,28539,2
17866,99353,2
17867,26372,2
17868,99337,2
17869,62601,2
17870,67026,2
17871,38577,2
17872,46714,2
17873,46940,2
17874,52158,2
17875,07856,2
17876,18210,2
17877,49668,2
17878,60520,2
17879,12433,2
17880,62074,2
17881,51566,2
17882,83452,2
17883,92327,2
17884,35127,2
17885,31816,2
17886,04732,2
17887,79744,2
17888,16134,2
17889,86436,2
17890,76681,2
17891,74733,2
17892,13368,2
17893,78061,2
17894,28020,2
17895,18503,2
17896,28377,2
17897,05464,2
17898,16927,2
17899,81415,2
17900,04952,2
17901,80822,2
17902,79022,2
17903,59911,2
17904,96046,2
17905,28356,2
17906,31549,2
17907,10964,2
17908,10919,2
17909,17855,2
17910,97430,2
17911,72857,2
17912,98262,2
17913,30525,2
17914,04917,2
17915,12733,2
17916,38034,2
17917,79835,2
17918,03603,2
17919,56647,2
17920,31018,2
17921,05456,2
17922,78057,2
17923,83278,2
17924,44052,2
17925,76825,2
17926,98616,2
17927,71049,2
17928,12131,2
17929,21251,2
17930,47030,2
17931,28622,2
17932,62278,2
17933,48072,2
17934,31518,2
17935,62312,2
17936,77840,2
17937,79079,2
17938,31634,2
17939,72084,2
17940,76228,2
17941,76692,2
17942,43944,2
17943,72002,2
17944,47462,2
17945,77486,2
17946,39194,2
17947,56338,2
17948,72713,2
17949,51458,2
17950,13468,2
17951,62558,2
17952,72013,2
17953,37752,2
17954,03057,2
17955,65582,2
17956,54460,2
17957,13473,2
17958,62930,2
17959,66052,2
17960,40380,2
17961,31552,2
17962,38773,2
17963,16683,2
17964,62024,2
17965,27847,2
17966,72175,2
17967,14101,2
17968,43152,2
17969,60552,2
17970,68771,2
17971,38023,2
17972,05060,2
17973,04493,2
17974,12946,2
17975,78526,2
17976,01255,2
17977,26293,2
17978,52639,2
17979,31635,2
17980,79357,2
17981,27248,2
17982,07440,2
17983,66845,2
17984,62694,2
17985,12967,2
17986,39162,2
17987,51343,2
17988,03457,2
17989,53035,2
17990,28605,2
17991,23968,2
17992,56340,2
17993,08203,2
17994,31557,2
17995,14591,2
17996,74637,2
17997,44842,2
17998,80830,2
17999,50256,2
18000,53923,2
18001,51542,2
18002,64730,2
18003,72744,2
18004,82839,2
18005,32628,2
18006,39074,2
18007,72027,2
18008,42347,2
18009,15333,2
18010,38849,2
18011,17778,2
18012,80804,2
18013,28441,2
18014,78827,2
18015,49663,2
18016,35765,2
18017,72633,2
18018,66733,2
18019,43310,2
18020,59721,2
18021,12922,2
18022,18330,2
18023,52068,2
18024,87005,2
18025,46394,2
18026,75669,2
18027,72753,2
18028,42456,2
18029,38340,2
18030,68731,2
18031,22713,2
18032,55375,2
18033,43320,2
18034,74364,2
18035,49718,2
18036,31631,2
18037,46986,2
18038,61810,2
18039,66862,2
18040,46392,2
18041,47283,2
18042,11964,2
18043,58401,2
18044,62863,2
18045,59022,2
18046,47124,2
18047,53178,2
18048,18414,2
18049,55604,2
18050,45771,2
18051,45735,2
18052,93433,2
18053,14898,2
18054,99129,2
18055,15059,2
18056,14871,2
18057,61953,2
18058,04217,2
18059,70449,2
18060,38967,2
18061,35774,2
18062,77957,2
18063,81504,2
18064,62288,2
18065,37331,2
18066,45614,2
18067,46985,2
18068,16943,2
18069,12962,2
18070,50630,2
18071,52225,2
18072,78591,2
18073,43933,2
18074,48855,2
18075,12934,2
18076,25840,2
18077,12463,2
18078,57366,2
18079,48739,2
18080,83537,2
18081,03845,2
18082,79201,2
18083,38930,2
18084,73720,2
18085,63369,2
18086,64146,2
18087,88119,2
18088,14511,2
18089,31050,2
18090,38463,2
18091,66850,2
18092,87553,2
18093,15934,2
18094,49060,2
18095,64738,2
18096,17724,2
18097,28032,2
18098,63456,2
18099,13483,2
18100,18831,2
18101,16410,2
18102,87008,2
18103,72903,2
18104,14167,2
18105,39322,2
18106,76470,2
18107,56514,2
18108,43358,2
18109,49248,2
18110,59635,2
18111,62240,2
18112,08533,2
18113,16347,2
18114,73090,2
18115,28763,2
18116,07063,2
18117,64136,2
18118,56226,2
18119,59046,2
18120,12987,2
18121,36482,2
18122,27954,2
18123,52632,2
18124,38075,2
18125,54539,2
18126,17976,2
18127,78639,2
18128,56522,2
18129,22656,2
18130,49642,2
18131,18708,2
18132,29404,2
18133,62067,2
18134,50138,2
18135,73086,2
18136,24067,2
18137,30177,2
18138,59730,2
18139,86036,2
18140,02748,2
18141,27979,2
18142,17040,2
18143,71019,2
18144,59937,2
18145,46601,2
18146,94933,2
18147,52729,2
18148,73601,2
18149,61931,2
18150,20228,2
18151,62875,2
18152,48834,2
18153,43135,2
18154,49340,2
18155,21875,2
18156,47032,2
18157,36374,2
18158,83646,2
18159,57033,2
18160,45680,2
18161,13348,2
18162,97414,2
18163,14729,2
18164,47527,2
18165,46914,2
18166,59824,2
18167,49874,2
18168,28719,2
18169,87549,2
18170,67460,2
18171,50641,2
18172,03779,2
18173,28434,2
18174,59741,2
18175,76511,2
18176,05759,2
18177,45142,2
18178,79606,2
18179,61443,2
18180,11709,2
18181,61776,2
18182,37852,2
18183,36343,2
18184,13026,2
18185,28159,2
18186,39154,2
18187,72444,2
18188,83670,2
18189,24442,2
18190,56458,2
18191,56646,2
18192,27541,2
18193,71839,2
18194,74401,2
18195,49919,2
18196,40047,2
18197,20779,2
18198,46510,2
18199,22649,2
18200,05355,2
18201,52042,2
18202,14738,2
18203,05075,2
18204,34949,2
18205,50233,2
18206,71064,2
18207,01098,2
18208,54612,2
18209,45101,2
18210,15665,2
18211,21051,2
18212,77547,2
18213,04555,2
18214,24651,2
18215,55005,2
18216,78405,2
18217,72415,2
18218,97412,2
18219,27311,2
18220,15535,2
18221,02858,2
18222,73041,2
18223,41339,2
18224,77488,2
18225,27676,2
18226,94502,2
18227,39423,2
18228,50225,2
18229,30624,2
18230,72120,2
18231,71334,2
18232,05655,2
18233,24076,2
18234,45359,2
18235,47117,2
18236,67109,2
18237,38059,2
18238,21654,2
18239,29425,2
18240,26270,2
18241,73449,2
18242,28101,2
18243,30746,2
18244,80805,2
18245,76044,2
18246,72450,2
18247,61336,2
18248,52563,2
18249,37374,2
18250,44470,2
18251,75847,2
18252,57029,2
18253,46051,2
18254,85334,2
18255,54427,2
18256,98552,2
18257,72734,2
18258,78953,2
18259,27046,2
18260,46819,2
18261,59230,2
18262,39406,2
18263,83822,2
18264,68361,2
18265,56516,2
18266,78643,2
18267,21077,2
18268,98575,2
18269,30725,2
18270,43164,2
18271,30185,2
18272,86030,2
18273,16621,2
18274,47137,2
18275,85611,2
18276,49220,2
18277,82838,2
18278,64123,2
18279,80264,2
18280,28523,2
18281,83263,2
18282,12970,2
18283,55768,2
18284,23153,2
18285,61721,2
18286,23192,2
18287,63040,2
18288,48323,2
18289,59538,2
18290,12486,2
18291,46172,2
18292,18403,2
18293,87566,2
18294,78412,2
18295,99354,2
18296,28581,2
18297,05476,2
18298,49835,2
18299,53049,2
18300,37642,2
18301,15461,2
18302,73773,2
18303,64080,2
18304,77657,2
18305,44511,2
18306,82643,2
18307,26582,2
18308,52570,2
18309,38329,2
18310,06710,2
18311,80802,2
18312,50576,2
18313,52255,2
18314,37074,2
18315,99349,2
18316,64070,2
18317,57576,2
18318,19113,2
18319,88312,2
18320,52216,2
18321,10020,2
18322,18032,2
18323,75473,2
18324,76234,2
18325,15942,2
18326,68742,2
18327,79087,2
18328,14042,2
18329,56715,2
18330,45710,2
18331,31711,2
18332,07641,2
18333,51354,2
18334,05489,2
18335,28128,2
18336,14066,2
18337,59840,2
18338,20714,2
18339,45694,2
18340,43071,2
18341,84763,2
18342,23024,2
18343,18660,2
18344,05036,2
18345,02671,2
18346,44721,2
18347,66006,2
18348,02066,2
18349,65032,2
18350,31546,2
18351,78058,2
18352,65274,2
18353,67220,2
18354,72340,2
18355,79416,2
18356,83322,2
18357,15488,2
18358,29208,2
18359,68523,2
18360,82513,2
18361,76859,2
18362,81021,2
18363,87581,2
18364,57790,2
18365,31779,2
18366,27314,2
18367,47708,2
18368,46797,2
18369,48040,2
18370,74032,2
18371,61344,2
18372,79403,2
18373,52002,2
18374,38320,2
18375,85535,2
18376,50173,2
18377,98908,2
18378,82609,2
18379,58631,2
18380,04093,2
18381,38829,2
18382,17090,2
18383,62682,2
18384,80650,2
18385,51201,2
18386,01039,2
18387,59733,2
18388,50590,2
18389,69165,2
18390,38658,2
18391,67879,2
18392,75948,2
18393,16802,2
18394,54932,2
18395,88120,2
18396,62822,2
18397,46759,2
18398,24330,2
18399,62092,2
18400,59433,2
18401,35651,2
18402,59465,2
18403,65255,2
18404,03856,2
18405,50108,2
18406,55756,2
18407,15961,2
18408,75426,2
18409,83836,2
18410,39149,2
18411,43464,2
18412,36265,2
18413,39095,2
18414,08511,2
18415,72904,2
18416,59469,2
18417,79364,2
18418,54873,2
18419,49309,2
18420,48884,2
18421,78369,2
18422,66401,2
18423,38343,2
18424,05905,2
18425,45882,2
18426,37050,2
18427,19964,2
18428,03875,2
18429,53516,2
18430,36475,2
18431,47879,2
18432,84112,2
18433,79777,2
18434,40070,2
18435,51104,2
18436,04289,2
18437,79096,2
18438,56042,2
18439,63834,2
18440,44417,2
18441,26031,2
18442,18833,2
18443,68066,2
18444,06060,2
18445,43760,2
18446,79110,2
18447,42159,2
18448,13654,2
18449,31829,2
18450,47441,2
18451,07750,2
18452,05149,2
18453,54731,2
18454,45647,2
18455,49777,2
18456,40045,2
18457,56164,2
18458,72207,2
18459,40013,2
18460,47449,2
18461,51038,2
18462,04989,2
18463,76043,2
18464,24920,2
18465,72837,2
18466,46327,2
18467,04861,2
18468,52339,2
18469,66856,2
18470,16124,2
18471,28729,2
18472,41749,2
18473,43542,2
18474,35979,2
18475,66605,2
18476,71944,2
18477,10594,2
18478,51035,2
18479,62869,2
18480,27027,2
18481,80812,2
18482,93562,2
18483,66537,2
18484,31550,2
18485,76710,2
18486,28448,2
18487,50577,2
18488,49343,2
18489,42029,2
18490,71018,2
18491,12405,2
18492,21874,2
18493,28529,2
18494,06907,2
18495,73566,2
18496,85614,2
18497,43462,2
18498,38332,2
18499,67550,2
18500,15774,2
18501,47968,2
18502,99033,2
18503,36274,2
18504,43107,2
18505,26291,2
18506,70420,2
18507,44012,2
18508,54819,2
18509,39090,2
18510,53556,2
18511,86434,2
18512,95257,2
18513,34498,2
18514,78838,2
18515,30557,2
18516,52215,2
18517,22724,2
18518,89165,2
18519,46929,2
18520,45619,2
18521,28006,2
18522,04224,2
18523,98932,2
18524,73453,2
18525,15015,2
18526,72396,2
18527,44032,2
18528,64759,2
18529,30441,2
18530,79101,2
18531,87018,2
18532,50533,2
18533,49229,2
18534,76449,2
18535,15076,2
18536,24565,2
18537,59079,2
18538,67337,2
18539,23092,2
18540,56685,2
18541,72736,2
18542,76901,2
18543,68717,2
18544,63112,2
18545,44449,2
18546,23038,2
18547,78263,2
18548,71411,2
18549,49881,2
18550,22469,2
18551,26581,2
18552,15064,2
18553,14055,2
18554,05767,2
18555,28783,2
18556,24250,2
18557,73541,2
18558,82321,2
18559,16034,2
18560,45744,2
18561,37731,2
18562,80293,2
18563,01535,2
18564,46531,2
18565,47140,2
18566,71653,2
18567,35592,2
18568,42053,2
18569,99130,2
18570,54864,2
18571,24248,2
18572,22488,2
18573,93652,2
18574,15637,2
18575,02726,2
18576,32320,2
18577,59752,2
18578,94929,2
18579,39335,2
18580,56323,2
18581,23173,2
18582,15261,2
18583,67601,2
18584,31771,2
18585,87144,2
18586,75021,2
18587,12913,2
18588,01011,2
18589,23359,2
18590,54007,2
18591,43952,2
18592,04027,2
18593,56350,2
18594,71833,2
18595,76543,2
18596,47037,2
18597,51020,2
18598,80514,2
18599,72386,2
18600,18844,2
18601,70750,2
18602,42501,2
18603,83013,2
18604,05261,2
18605,12443,2
18606,81143,2
18607,35014,2
18608,13679,2
18609,71658,2
18610,63056,2
18611,74467,2
18612,06134,2
18613,12517,2
18614,62837,2
18615,23432,2
18616,65641,2
18617,37020,2
18618,60548,2
18619,65617,2
18620,86039,2
18621,50150,2
18622,12903,2
18623,89086,2
18624,73005,2
18625,62353,2
18626,89143,2
18627,50261,2
18628,75022,2
18629,53588,2
18630,03593,2
18631,43501,2
18632,26415,2
18633,56683,2
18634,01349,2
18635,12943,2
18636,36362,2
18637,47930,2
18638,66414,2
18639,36201,2
18640,53032,2
18641,37640,2
18642,45742,2
18643,87043,2
18644,27852,2
18645,76475,2
18646,54646,2
18647,74831,2
18648,93669,2
18649,61012,2
18650,63344,2
18651,35988,2
18652,14544,2
18653,50647,2
18654,45772,2
18655,17037,2
18656,54491,2
18657,68621,2
18658,22935,2
18659,59922,2
18660,01339,2
18661,03836,2
